id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,geometry
675034,Kihei-Makena,Maui,20.70846,-156.4375,POINT (-156.4375 20.70846)
918649,North Kona,Hawaii,19.67395,-155.98215,POINT (-155.98215 19.67395)
1030151,South Hilo,Hawaii,19.68865,-155.0721,POINT (-155.0721 19.68865)
923297,Paia-Haiku,Maui,20.91105,-156.3763,POINT (-156.3763 20.91105)
677268,Puna,Hawaii,19.56488,-154.95683,POINT (-154.95683 19.56488)
1030161,South Hilo,Hawaii,19.69011,-155.07234,POINT (-155.07234 19.69011)
707552,Puna,Hawaii,19.43334,-155.22555,POINT (-155.22555 19.43334)
923523,Kau,Hawaii,19.0605,-155.58685,POINT (-155.58685 19.0605)
927959,Puna,Hawaii,19.393070227915292,-154.93036734261742,POINT (-154.93036734261742 19.393070227915292)
1033146,North Shore Kauai,Kauai,22.20152,-159.50764,POINT (-159.50764 22.20152)
928064,Paia-Haiku,Maui,20.90967,-156.37688,POINT (-156.37688 20.90967)
707984,Kihei-Makena,Maui,20.69954,-156.43318,POINT (-156.43318 20.69954)
1036404,North Kona,Hawaii,19.59701,-155.94953,POINT (-155.94953 19.59701)
710488,North Kona,Hawaii,19.6924,-155.97717,POINT (-155.97717 19.6924)
1038689,Primary Urban Center,Honolulu,21.28108,-157.82626,POINT (-157.82626 21.28108)
713986,Kihei-Makena,Maui,20.71654,-156.44554,POINT (-156.44554 20.71654)
929435,South Hilo,Hawaii,19.73392,-155.01419,POINT (-155.01419 19.73392)
931117,Waianae,Honolulu,21.4647,-158.21279,POINT (-158.21279 21.4647)
1042446,Kihei-Makena,Maui,20.78702,-156.46864,POINT (-156.46864 20.78702)
933682,Puna,Hawaii,19.46121,-154.92762,POINT (-154.92762 19.46121)
936355,Kihei-Makena,Maui,20.72919,-156.45058,POINT (-156.45058 20.72919)
936558,Puna,Hawaii,19.394314,-154.930511,POINT (-154.930511 19.394314)
715447,Puna,Hawaii,19.60402,-154.96438,POINT (-154.96438 19.60402)
716964,Primary Urban Center,Honolulu,21.27165,-157.81561,POINT (-157.81561 21.27165)
1046693,South Kona,Hawaii,19.31377,-155.86393,POINT (-155.86393 19.31377)
717081,Lihue,Kauai,22.04915,-159.3676,POINT (-159.3676 22.04915)
722158,Primary Urban Center,Honolulu,21.2769,-157.82227,POINT (-157.82227 21.2769)
729224,South Kohala,Hawaii,19.9448,-155.85717,POINT (-155.85717 19.9448)
937990,Puna,Hawaii,19.46262,-154.84921,POINT (-154.84921 19.46262)
940185,Puna,Hawaii,19.60008,-154.94323,POINT (-154.94323 19.60008)
941361,North Kona,Hawaii,19.60549,-155.95983,POINT (-155.95983 19.60549)
1046703,Puna,Hawaii,19.394314,-154.930511,POINT (-154.930511 19.394314)
942157,Puna,Hawaii,19.46269,-154.85053,POINT (-154.85053 19.46269)
942895,North Kona,Hawaii,19.58984,-155.97179,POINT (-155.97179 19.58984)
729902,North Hilo,Hawaii,19.96654,-155.2188,POINT (-155.2188 19.96654)
1051136,Kihei-Makena,Maui,20.7659,-156.45757,POINT (-156.45757 20.7659)
731420,Kihei-Makena,Maui,20.76469,-156.4565,POINT (-156.4565 20.76469)
748756,Paia-Haiku,Maui,20.91093,-156.21823,POINT (-156.21823 20.91093)
944736,Kihei-Makena,Maui,20.69424,-156.43953,POINT (-156.43953 20.69424)
951725,Paia-Haiku,Maui,20.9052,-156.21726,POINT (-156.21726 20.9052)
951837,Paia-Haiku,Maui,20.90664,-156.21786,POINT (-156.21786 20.90664)
1051428,Lahaina,Maui,20.95919,-156.68483,POINT (-156.68483 20.95919)
951880,Paia-Haiku,Maui,20.90688,-156.2173,POINT (-156.2173 20.90688)
953390,Koolaupoko,Honolulu,21.3901,-157.71628,POINT (-157.71628 21.3901)
960536,Ewa,Honolulu,21.3469,-158.08359,POINT (-158.08359 21.3469)
749883,Paia-Haiku,Maui,20.91015,-156.21736,POINT (-156.21736 20.91015)
749884,Paia-Haiku,Maui,20.9118,-156.21597,POINT (-156.21597 20.9118)
751118,North Shore Kauai,Kauai,22.22228,-159.47792,POINT (-159.47792 22.22228)
755553,Puna,Hawaii,19.50165,-154.91009,POINT (-154.91009 19.50165)
760735,Puna,Hawaii,19.43775,-155.17688,POINT (-155.17688 19.43775)
964857,North Kohala,Hawaii,20.21238,-155.8457,POINT (-155.8457 20.21238)
966400,Koolauloa,Honolulu,21.64021,-157.91939,POINT (-157.91939 21.64021)
769848,Ewa,Honolulu,21.33563,-158.1228,POINT (-158.1228 21.33563)
1053978,North Kona,Hawaii,19.5864,-155.96952,POINT (-155.96952 19.5864)
775128,Kapaa-Wailua,Kauai,22.0496,-159.36678,POINT (-159.36678 22.0496)
780183,Kihei-Makena,Maui,20.68591,-156.43437,POINT (-156.43437 20.68591)
784020,Lahaina,Maui,20.995184,-156.665009,POINT (-156.665009 20.995184)
975668,Kau,Hawaii,19.05898,-155.58697,POINT (-155.58697 19.05898)
1057070,North Kona,Hawaii,19.70259,-155.9733,POINT (-155.9733 19.70259)
978111,Koolaupoko,Honolulu,21.40241,-157.7721,POINT (-157.7721 21.40241)
983895,Wailuku-Kahului,Maui,20.90705,-156.42659,POINT (-156.42659 20.90705)
984845,North Kona,Hawaii,19.58873,-155.97136,POINT (-155.97136 19.58873)
989311,Kihei-Makena,Maui,20.79444,-156.50819,POINT (-156.50819 20.79444)
790040,Puna,Hawaii,19.55925,-154.89684,POINT (-154.89684 19.55925)
798414,Hana,Maui,20.76272,-155.99321,POINT (-155.99321 20.76272)
801736,North Kona,Hawaii,19.64562,-155.95295,POINT (-155.95295 19.64562)
990804,Paia-Haiku,Maui,20.87048,-156.31017,POINT (-156.31017 20.87048)
1062698,North Shore Oahu,Honolulu,21.5544,-158.11363,POINT (-158.11363 21.5544)
1001265,Primary Urban Center,Honolulu,21.28765,-157.83847,POINT (-157.83847 21.28765)
804274,Primary Urban Center,Honolulu,21.27185,-157.82158,POINT (-157.82158 21.27185)
1066271,South Kohala,Hawaii,20.02358,-155.80931,POINT (-155.80931 20.02358)
804355,Lahaina,Maui,20.92372,-156.6935,POINT (-156.6935 20.92372)
1012360,Koolaupoko,Honolulu,21.40854,-157.78061,POINT (-157.78061 21.40854)
1067305,Puna,Hawaii,19.40928,-154.9276,POINT (-154.9276 19.40928)
1014157,Waianae,Honolulu,21.45867,-158.20289,POINT (-158.20289 21.45867)
1268195,Koolaupoko,Honolulu,21.40007,-157.74056,POINT (-157.74056 21.40007)
1069316,Makawao-Pukalani-Kula,Maui,20.851,-156.31006,POINT (-156.31006 20.851)
1271749,Koolauloa,Honolulu,21.61509,-157.9158,POINT (-157.9158 21.61509)
1018935,North Kona,Hawaii,19.57395,-155.96589,POINT (-155.96589 19.57395)
1069333,Primary Urban Center,Honolulu,21.2702,-157.81402,POINT (-157.81402 21.2702)
1069531,North Shore Kauai,Kauai,22.2278,-159.48485,POINT (-159.48485 22.2278)
1019051,Paia-Haiku,Maui,20.91575,-156.38139,POINT (-156.38139 20.91575)
1019465,South Hilo,Hawaii,19.675966,-155.091766,POINT (-155.091766 19.675966)
1021219,Primary Urban Center,Honolulu,21.28114,-157.8261,POINT (-157.8261 21.28114)
1285083,South Hilo,Hawaii,19.73106600197229,-155.01845590195794,POINT (-155.01845590195794 19.73106600197229)
1291481,Koolauloa,Honolulu,21.60311,-157.90068,POINT (-157.90068 21.60311)
1294662,South Hilo,Hawaii,19.70802,-155.07489,POINT (-155.07489 19.70802)
1074549,Kihei-Makena,Maui,20.79575,-156.50572,POINT (-156.50572 20.79575)
1296881,Koloa-Poipu,Kauai,21.88266,-159.47363,POINT (-159.47363 21.88266)
1022193,South Kona,Hawaii,19.43224,-155.88866,POINT (-155.88866 19.43224)
1074685,Kihei-Makena,Maui,20.78632,-156.46822,POINT (-156.46822 20.78632)
1079645,Kihei-Makena,Maui,20.75878,-156.45701,POINT (-156.45701 20.75878)
1584049,South Kona,Hawaii,19.50105,-155.91947,POINT (-155.91947 19.50105)
1301638,Puna,Hawaii,19.52176,-154.85312,POINT (-154.85312 19.52176)
1084023,Primary Urban Center,Honolulu,21.28106,-157.82622,POINT (-157.82622 21.28106)
1303637,Primary Urban Center,Honolulu,21.28486,-157.83766,POINT (-157.83766 21.28486)
1309377,Puna,Hawaii,19.43597,-154.91855,POINT (-154.91855 19.43597)
1589144,South Hilo,Hawaii,19.83041,-155.11115,POINT (-155.11115 19.83041)
1089389,North Shore Kauai,Kauai,22.22192,-159.4138,POINT (-159.4138 22.22192)
1589224,Puna,Hawaii,19.59949,-154.94356,POINT (-154.94356 19.59949)
1309451,Kihei-Makena,Maui,20.76406,-156.45812,POINT (-156.45812 20.76406)
1089964,Primary Urban Center,Honolulu,21.28016,-157.82752,POINT (-157.82752 21.28016)
1310350,South Hilo,Hawaii,19.72191,-155.0848,POINT (-155.0848 19.72191)
1589238,Waimea-Kekaha,Kauai,21.96173,-159.70268,POINT (-159.70268 21.96173)
1593094,Lahaina,Maui,20.93329,-156.69016,POINT (-156.69016 20.93329)
1593862,Kihei-Makena,Maui,20.72691,-156.44736,POINT (-156.44736 20.72691)
1093218,Wailuku-Kahului,Maui,20.90937,-156.40354,POINT (-156.40354 20.90937)
1594667,North Shore Oahu,Honolulu,21.65313,-158.06114,POINT (-158.06114 21.65313)
1317442,Lahaina,Maui,20.93349,-156.68582,POINT (-156.68582 20.93349)
1320963,Kihei-Makena,Maui,20.76011,-156.45871,POINT (-156.45871 20.76011)
1094601,Kihei-Makena,Maui,20.71267,-156.44586,POINT (-156.44586 20.71267)
1597409,Kihei-Makena,Maui,20.72676,-156.44794,POINT (-156.44794 20.72676)
1094823,Kihei-Makena,Maui,20.75564,-156.45878,POINT (-156.45878 20.75564)
1600553,Lahaina,Maui,20.95026,-156.68967,POINT (-156.68967 20.95026)
1332309,South Kona,Hawaii,19.50239,-155.92461,POINT (-155.92461 19.50239)
1336834,Puna,Hawaii,19.440729,-154.922836,POINT (-154.922836 19.440729)
1095174,South Kona,Hawaii,19.20751,-155.90097,POINT (-155.90097 19.20751)
1337116,Puna,Hawaii,19.43825,-154.9211,POINT (-154.9211 19.43825)
1339775,Kapaa-Wailua,Kauai,22.06214,-159.31968,POINT (-159.31968 22.06214)
1606631,North Shore Kauai,Kauai,22.22646,-159.47935,POINT (-159.47935 22.22646)
1609926,Puna,Hawaii,19.54354,-154.90257,POINT (-154.90257 19.54354)
1613843,Paia-Haiku,Maui,20.90635,-156.37332,POINT (-156.37332 20.90635)
1095181,North Kona,Hawaii,19.58702,-155.96968,POINT (-155.96968 19.58702)
1614256,North Kona,Hawaii,19.704,-155.97421,POINT (-155.97421 19.704)
1339958,Kapaa-Wailua,Kauai,22.06064,-159.32081,POINT (-159.32081 22.06064)
1103829,Puna,Hawaii,19.41009,-154.92824,POINT (-154.92824 19.41009)
1339976,Kapaa-Wailua,Kauai,22.0623,-159.31894,POINT (-159.31894 22.0623)
1614421,Kihei-Makena,Maui,20.72691,-156.44736,POINT (-156.44736 20.72691)
1104128,Ewa,Honolulu,21.33164,-158.12122,POINT (-158.12122 21.33164)
1107031,South Kohala,Hawaii,20.02821,-155.69973,POINT (-155.69973 20.02821)
1615734,North Kona,Hawaii,19.57301,-155.96015,POINT (-155.96015 19.57301)
1632917,Koolaupoko,Honolulu,21.38208,-157.71146,POINT (-157.71146 21.38208)
1633034,South Kona,Hawaii,19.44043,-155.88678,POINT (-155.88678 19.44043)
1340313,Puna,Hawaii,19.61103,-155.0328,POINT (-155.0328 19.61103)
1340799,North Kona,Hawaii,19.72093,-155.98427,POINT (-155.98427 19.72093)
1113321,Puna,Hawaii,19.5891,-154.99232,POINT (-154.99232 19.5891)
1346576,Primary Urban Center,Honolulu,21.29043,-157.84933,POINT (-157.84933 21.29043)
1349377,South Hilo,Hawaii,19.70803,-155.0743,POINT (-155.0743 19.70803)
1349515,South Hilo,Hawaii,19.70756,-155.07185,POINT (-155.07185 19.70756)
1633101,South Kona,Hawaii,19.44043,-155.88678,POINT (-155.88678 19.44043)
1633878,North Kona,Hawaii,19.56654,-155.96648,POINT (-155.96648 19.56654)
1114833,Puna,Hawaii,19.51309,-155.113,POINT (-155.113 19.51309)
1633906,Kihei-Makena,Maui,20.73119,-156.45027,POINT (-156.45027 20.73119)
1637688,North Shore Oahu,Honolulu,21.67883,-158.03697,POINT (-158.03697 21.67883)
1639966,South Kohala,Hawaii,19.91712,-155.88511,POINT (-155.88511 19.91712)
1640938,Kapaa-Wailua,Kauai,22.06002,-159.32015,POINT (-159.32015 22.06002)
1349619,South Hilo,Hawaii,19.70656,-155.07368,POINT (-155.07368 19.70656)
1350037,Lahaina,Maui,20.96271,-156.68401,POINT (-156.68401 20.96271)
1364383,East Honolulu,Honolulu,21.2852,-157.7353,POINT (-157.7353 21.2852)
1121863,Lahaina,Maui,20.86649,-156.67234,POINT (-156.67234 20.86649)
1365363,Kapaa-Wailua,Kauai,22.06199,-159.31934,POINT (-159.31934 22.06199)
1641833,Koolauloa,Honolulu,21.69922,-157.99382,POINT (-157.99382 21.69922)
1646411,Primary Urban Center,Honolulu,21.28019,-157.82739,POINT (-157.82739 21.28019)
1650354,Paia-Haiku,Maui,20.91618,-156.31949,POINT (-156.31949 20.91618)
1127254,Lahaina,Maui,20.97328,-156.67828,POINT (-156.67828 20.97328)
1656017,Paia-Haiku,Maui,20.91316,-156.37833,POINT (-156.37833 20.91316)
1656201,Koolaupoko,Honolulu,21.40616,-157.74066,POINT (-157.74066 21.40616)
1656273,Paia-Haiku,Maui,20.90597,-156.38232,POINT (-156.38232 20.90597)
1365410,Kapaa-Wailua,Kauai,22.06088,-159.32111,POINT (-159.32111 22.06088)
1365551,Kapaa-Wailua,Kauai,22.06196,-159.31904,POINT (-159.31904 22.06196)
1365599,Kapaa-Wailua,Kauai,22.06069,-159.32109,POINT (-159.32109 22.06069)
1127894,Puna,Hawaii,19.39509,-154.92942,POINT (-154.92942 19.39509)
1365647,Kapaa-Wailua,Kauai,22.0605,-159.32069,POINT (-159.32069 22.0605)
1667744,North Shore Kauai,Kauai,22.20259,-159.50171,POINT (-159.50171 22.20259)
1129061,Primary Urban Center,Honolulu,21.28548,-157.83952,POINT (-157.83952 21.28548)
1673301,Lahaina,Maui,20.86639,-156.67449,POINT (-156.67449 20.86639)
1678564,Koolaupoko,Honolulu,21.40785,-157.74224,POINT (-157.74224 21.40785)
1371163,Kapaa-Wailua,Kauai,22.0624,-159.31953,POINT (-159.31953 22.0624)
1132160,North Shore Kauai,Kauai,22.22328,-159.49321,POINT (-159.49321 22.22328)
1371205,Kapaa-Wailua,Kauai,22.06159,-159.32117,POINT (-159.32117 22.06159)
1371229,Kapaa-Wailua,Kauai,22.06225,-159.31922,POINT (-159.31922 22.06225)
1371261,Kapaa-Wailua,Kauai,22.06222,-159.3192,POINT (-159.3192 22.06222)
1688964,Koloa-Poipu,Kauai,21.88223,-159.47517,POINT (-159.47517 21.88223)
1697116,Kau,Hawaii,19.04009,-155.63623,POINT (-155.63623 19.04009)
1700115,Kihei-Makena,Maui,20.71589,-156.4448,POINT (-156.4448 20.71589)
1143870,Puna,Hawaii,19.48292,-155.26349,POINT (-155.26349 19.48292)
1371646,Kapaa-Wailua,Kauai,22.06023,-159.31972,POINT (-159.31972 22.06023)
1371681,Kapaa-Wailua,Kauai,22.06192,-159.32062,POINT (-159.32062 22.06192)
1145103,Kihei-Makena,Maui,20.75653,-156.4575,POINT (-156.4575 20.75653)
1371734,Kapaa-Wailua,Kauai,22.06234,-159.3189,POINT (-159.3189 22.06234)
1704566,Kihei-Makena,Maui,20.79702,-156.50274,POINT (-156.50274 20.79702)
1713527,North Kona,Hawaii,19.70848,-155.9851,POINT (-155.9851 19.70848)
1145716,Kihei-Makena,Maui,20.76395,-156.45767,POINT (-156.45767 20.76395)
1713758,South Hilo,Hawaii,19.79283,-155.09957,POINT (-155.09957 19.79283)
1371831,Kapaa-Wailua,Kauai,22.06005,-159.32092,POINT (-159.32092 22.06005)
1148346,Kihei-Makena,Maui,20.77086,-156.45921,POINT (-156.45921 20.77086)
1374162,Kihei-Makena,Maui,20.74828,-156.45774,POINT (-156.45774 20.74828)
1378127,Kapaa-Wailua,Kauai,22.05365,-159.32796,POINT (-159.32796 22.05365)
1381735,North Shore Kauai,Kauai,22.21925,-159.47172,POINT (-159.47172 22.21925)
1720444,Koolauloa,Honolulu,21.70027,-157.99213,POINT (-157.99213 21.70027)
1725643,North Shore Oahu,Honolulu,21.59236,-158.09895,POINT (-158.09895 21.59236)
1154385,Primary Urban Center,Honolulu,21.28111,-157.82956,POINT (-157.82956 21.28111)
1726142,Primary Urban Center,Honolulu,21.30153,-157.84235,POINT (-157.84235 21.30153)
1728525,Kihei-Makena,Maui,20.69824,-156.44048,POINT (-156.44048 20.69824)
1733842,Koolaupoko,Honolulu,21.40031,-157.7502,POINT (-157.7502 21.40031)
1382579,Kihei-Makena,Maui,20.70047,-156.43079,POINT (-156.43079 20.70047)
1155991,Lahaina,Maui,20.8751,-156.6743,POINT (-156.6743 20.8751)
1394005,Kihei-Makena,Maui,20.71213,-156.4435,POINT (-156.4435 20.71213)
1736110,Puna,Hawaii,19.45219,-155.12556,POINT (-155.12556 19.45219)
1746864,Kihei-Makena,Maui,20.69835,-156.42596,POINT (-156.42596 20.69835)
1750621,North Shore Oahu,Honolulu,21.58269,-158.13583,POINT (-158.13583 21.58269)
1398125,Puna,Hawaii,19.39149,-154.9334,POINT (-154.9334 19.39149)
1159617,Kihei-Makena,Maui,20.69911,-156.44102,POINT (-156.44102 20.69911)
1404169,North Kona,Hawaii,19.61996,-155.98575,POINT (-155.98575 19.61996)
1412186,Kihei-Makena,Maui,20.6869,-156.43412,POINT (-156.43412 20.6869)
1421014,Lahaina,Maui,20.94763,-156.69104,POINT (-156.69104 20.94763)
1422734,Lahaina,Maui,20.97167,-156.6798,POINT (-156.6798 20.97167)
1427711,Paia-Haiku,Maui,20.92299,-156.369,POINT (-156.369 20.92299)
1751758,South Hilo,Hawaii,19.73328,-155.01449,POINT (-155.01449 19.73328)
1752128,Paia-Haiku,Maui,20.90922,-156.37399,POINT (-156.37399 20.90922)
1756052,Koloa-Poipu,Kauai,21.87323,-159.44469,POINT (-159.44469 21.87323)
1159810,North Kona,Hawaii,19.61232,-155.97411,POINT (-155.97411 19.61232)
1759620,Koloa-Poipu,Kauai,21.8738,-159.44506,POINT (-159.44506 21.8738)
1764389,South Hilo,Hawaii,19.80207,-155.10268,POINT (-155.10268 19.80207)
1767400,Lanai,Maui,20.82295,-156.91313,POINT (-156.91313 20.82295)
1431835,Hamakua,Hawaii,20.11739,-155.57646,POINT (-155.57646 20.11739)
1436904,Primary Urban Center,Honolulu,21.29242,-157.85074,POINT (-157.85074 21.29242)
1454542,South Kohala,Hawaii,20.006056,-155.811096,POINT (-155.811096 20.006056)
1460200,South Kohala,Hawaii,20.02978,-155.71833,POINT (-155.71833 20.02978)
1466642,South Kona,Hawaii,19.43052,-155.88136,POINT (-155.88136 19.43052)
1471748,Lahaina,Maui,20.97137,-156.67981,POINT (-156.67981 20.97137)
1471990,Lahaina,Maui,20.97325,-156.67985,POINT (-156.67985 20.97325)
1477852,Kihei-Makena,Maui,20.70991,-156.44224,POINT (-156.44224 20.70991)
1479829,Primary Urban Center,Honolulu,21.30848,-157.86213,POINT (-157.86213 21.30848)
1479943,Kihei-Makena,Maui,20.72518,-156.44563,POINT (-156.44563 20.72518)
1483081,Koloa-Poipu,Kauai,21.87549,-159.44846,POINT (-159.44846 21.87549)
1488260,Hamakua,Hawaii,20.11758,-155.57689,POINT (-155.57689 20.11758)
1489040,Hamakua,Hawaii,20.11931,-155.57807,POINT (-155.57807 20.11931)
1495760,Kihei-Makena,Maui,20.69511,-156.44075,POINT (-156.44075 20.69511)
1502448,Kihei-Makena,Maui,20.7638,-156.45838,POINT (-156.45838 20.7638)
1507579,North Shore Kauai,Kauai,22.22803,-159.48498,POINT (-159.48498 22.22803)
1509352,South Kona,Hawaii,19.5039,-155.92487,POINT (-155.92487 19.5039)
1511025,North Kona,Hawaii,19.61741,-155.98224,POINT (-155.98224 19.61741)
1521554,Primary Urban Center,Honolulu,21.28732,-157.83359,POINT (-157.83359 21.28732)
1530897,Kihei-Makena,Maui,20.76018,-156.45815,POINT (-156.45815 20.76018)
1578534,North Shore Oahu,Honolulu,21.65186,-158.05241,POINT (-158.05241 21.65186)
1578652,South Kona,Hawaii,19.42895,-155.88805,POINT (-155.88805 19.42895)
1163863,South Kohala,Hawaii,20.02742,-155.70002,POINT (-155.70002 20.02742)
1578736,South Kona,Hawaii,19.50316,-155.9191,POINT (-155.9191 19.50316)
1771935,Kihei-Makena,Maui,20.72735,-156.44905,POINT (-156.44905 20.72735)
1170189,Kapaa-Wailua,Kauai,22.0607,-159.3939,POINT (-159.3939 22.0607)
1174976,Kihei-Makena,Maui,20.72565,-156.44646,POINT (-156.44646 20.72565)
1580775,Kihei-Makena,Maui,20.76292,-156.45676,POINT (-156.45676 20.76292)
1175508,North Kona,Hawaii,19.70647,-155.9563,POINT (-155.9563 19.70647)
1581386,Primary Urban Center,Honolulu,21.28548,-157.83952,POINT (-157.83952 21.28548)
1180632,Puna,Hawaii,19.42632,-155.21634,POINT (-155.21634 19.42632)
1182591,Kihei-Makena,Maui,20.71207,-156.44294,POINT (-156.44294 20.71207)
1583137,Koolaupoko,Honolulu,21.391829,-157.734482,POINT (-157.734482 21.391829)
1583407,Kihei-Makena,Maui,20.75803,-156.45682,POINT (-156.45682 20.75803)
1182612,North Kona,Hawaii,19.6367,-155.99012,POINT (-155.99012 19.6367)
1919610,Koolauloa,Honolulu,21.62704,-157.92125,POINT (-157.92125 21.62704)
1185854,North Kohala,Hawaii,20.23673,-155.85929,POINT (-155.85929 20.23673)
1920293,Kihei-Makena,Maui,20.72469,-156.44687,POINT (-156.44687 20.72469)
1188024,Koolauloa,Honolulu,21.69889,-157.99409,POINT (-157.99409 21.69889)
1928093,Kihei-Makena,Maui,20.76177,-156.45816,POINT (-156.45816 20.76177)
1194685,Kihei-Makena,Maui,20.76406,-156.45739,POINT (-156.45739 20.76406)
1929001,North Kona,Hawaii,19.68124,-155.96558,POINT (-155.96558 19.68124)
1930720,Hana,Maui,20.66058,-156.04855,POINT (-156.04855 20.66058)
1197879,Koolauloa,Honolulu,21.69874,-157.99589,POINT (-157.99589 21.69874)
1931754,Hana,Maui,20.68242,-156.02951,POINT (-156.02951 20.68242)
1206189,South Kohala,Hawaii,19.92865,-155.80072,POINT (-155.80072 19.92865)
1936548,North Shore Oahu,Honolulu,21.64389,-158.0618,POINT (-158.0618 21.64389)
1206363,Puna,Hawaii,19.48461,-155.10422,POINT (-155.10422 19.48461)
1941392,North Kona,Hawaii,19.67762,-155.96957,POINT (-155.96957 19.67762)
1943232,Kapaa-Wailua,Kauai,22.05231,-159.3282,POINT (-159.3282 22.05231)
1783189,Primary Urban Center,Honolulu,21.2721,-157.82146,POINT (-157.82146 21.2721)
1783243,Puna,Hawaii,19.42672,-155.21307,POINT (-155.21307 19.42672)
1793744,Lahaina,Maui,20.99069,-156.66889,POINT (-156.66889 20.99069)
1796816,Paia-Haiku,Maui,20.86821,-156.31319,POINT (-156.31319 20.86821)
1798328,Primary Urban Center,Honolulu,21.28105,-157.82837,POINT (-157.82837 21.28105)
1948020,Koolauloa,Honolulu,21.60823,-157.91182,POINT (-157.91182 21.60823)
1949034,Kihei-Makena,Maui,20.68947,-156.43736,POINT (-156.43736 20.68947)
1214155,North Kona,Hawaii,19.61993,-155.98347,POINT (-155.98347 19.61993)
1959997,Lihue,Kauai,21.97062,-159.36466,POINT (-159.36466 21.97062)
1960593,Lihue,Kauai,21.9706,-159.36661,POINT (-159.36661 21.9706)
1802856,Primary Urban Center,Honolulu,21.28423,-157.83855,POINT (-157.83855 21.28423)
1219697,Kihei-Makena,Maui,20.71751,-156.44699,POINT (-156.44699 20.71751)
1229095,Primary Urban Center,Honolulu,21.28658,-157.83594,POINT (-157.83594 21.28658)
1232648,Paia-Haiku,Maui,20.92906,-156.3177,POINT (-156.3177 20.92906)
1808149,Kihei-Makena,Maui,20.70195,-156.43242,POINT (-156.43242 20.70195)
1815036,Waianae,Honolulu,21.47974,-158.22299,POINT (-158.22299 21.47974)
1815550,Puna,Hawaii,19.61775,-154.94664,POINT (-154.94664 19.61775)
1966611,Hamakua,Hawaii,20.05908,-155.50891,POINT (-155.50891 20.05908)
1969032,Kihei-Makena,Maui,20.71919,-156.44609,POINT (-156.44609 20.71919)
