id,neighbourhood_cleansed,latitude,longitude
577253000000000000.00,Primary Urban Center,21.29,-157.83
574019000000000000.00,Lahaina,20.86,-156.67
577445000000000000.00,Primary Urban Center,21.28,-157.82
577453000000000000.00,Lahaina,20.99,-156.66
574890000000000000.00,Primary Urban Center,21.29,-157.83
577520000000000000.00,North Kona,19.62,-155.98
574926000000000000.00,Primary Urban Center,21.29,-157.80
574028000000000000.00,North Kona,19.64,-155.99
574050000000000000.00,North Kona,19.64,-155.99
574121000000000000.00,Kapaa-Wailua,22.05,-159.33
574128000000000000.00,Koolaupoko,21.39,-157.73
574932000000000000.00,Primary Urban Center,21.29,-157.83
577772000000000000.00,Koolauloa,21.70,-157.99
577966000000000000.00,North Shore Oahu,21.59,-158.10
579250000000000000.00,Primary Urban Center,21.28,-157.83
575286000000000000.00,North Kona,19.64,-155.99
578105000000000000.00,Koloa-Poipu,21.88,-159.47
578142000000000000.00,North Kona,19.63,-155.98
575359000000000000.00,Primary Urban Center,21.28,-157.83
579268000000000000.00,North Kona,19.63,-155.99
578152000000000000.00,North Kona,19.56,-155.96
575425000000000000.00,Koloa-Poipu,21.89,-159.46
579333000000000000.00,Puna,19.46,-154.92
579365000000000000.00,Puna,19.50,-154.90
578203000000000000.00,North Shore Kauai,22.23,-159.47
578249000000000000.00,Kihei-Makena,20.72,-156.44
579532000000000000.00,Lahaina,20.99,-156.67
579661000000000000.00,Puna,19.53,-154.92
575485000000000000.00,Kihei-Makena,20.71,-156.44
575524000000000000.00,Lahaina,20.87,-156.68
578318000000000000.00,South Hilo,19.81,-155.11
575644000000000000.00,North Kona,19.62,-155.99
575719000000000000.00,Kihei-Makena,20.72,-156.45
575719000000000000.00,Kihei-Makena,20.72,-156.44
579753000000000000.00,Lahaina,20.87,-156.68
579791000000000000.00,Puna,19.56,-154.89
579798000000000000.00,Wailuku-Kahului,20.89,-156.45
575719000000000000.00,Kihei-Makena,20.72,-156.44
575719000000000000.00,Kihei-Makena,20.72,-156.44
578352000000000000.00,North Kona,19.64,-155.99
578366000000000000.00,North Kona,19.64,-155.99
576002000000000000.00,South Kona,19.50,-155.92
576007000000000000.00,Puna,19.48,-155.10
580022000000000000.00,Ewa,21.34,-158.11
576034000000000000.00,Kapaa-Wailua,22.06,-159.32
578381000000000000.00,North Kona,19.64,-155.99
576074000000000000.00,North Kona,19.72,-155.98
578466000000000000.00,Wailuku-Kahului,20.87,-156.48
576085000000000000.00,North Kona,19.72,-155.99
576101000000000000.00,Kihei-Makena,20.76,-156.46
576117000000000000.00,Primary Urban Center,21.29,-157.83
576151000000000000.00,Kihei-Makena,20.70,-156.45
578577000000000000.00,Lahaina,20.95,-156.69
576177000000000000.00,Puna,19.61,-154.95
578846000000000000.00,North Kona,19.62,-155.98
580345000000000000.00,North Kona,19.63,-155.98
580362000000000000.00,North Kona,19.56,-155.96
580375000000000000.00,Lahaina,20.93,-156.69
576194000000000000.00,Kihei-Makena,20.72,-156.45
578881000000000000.00,North Shore Kauai,22.23,-159.48
576199000000000000.00,North Shore Kauai,22.22,-159.48
580391000000000000.00,Koloa-Poipu,21.88,-159.46
580449000000000000.00,Koolauloa,21.61,-157.91
578916000000000000.00,Lahaina,20.92,-156.70
578928000000000000.00,North Shore Kauai,22.20,-159.50
576443000000000000.00,Waianae,21.48,-158.20
576814000000000000.00,Kihei-Makena,20.73,-156.45
580488000000000000.00,North Shore Kauai,22.22,-159.47
580496000000000000.00,North Shore Oahu,21.68,-158.04
578947000000000000.00,Lahaina,20.92,-156.69
580510000000000000.00,Kau,19.45,-155.28
580539000000000000.00,Koolaupoko,21.42,-157.79
576862000000000000.00,Kihei-Makena,20.71,-156.44
576971000000000000.00,North Kona,19.64,-155.99
579055000000000000.00,Primary Urban Center,21.29,-157.83
577000000000000000.00,Koloa-Poipu,21.88,-159.46
580588000000000000.00,South Kohala,19.91,-155.88
580597000000000000.00,North Shore Kauai,22.23,-159.48
579068000000000000.00,Puna,19.56,-155.03
580689000000000000.00,Lihue,21.96,-159.35
577021000000000000.00,North Kona,19.62,-155.98
580701000000000000.00,Kihei-Makena,20.70,-156.45
580704000000000000.00,North Shore Kauai,22.23,-159.47
579102000000000000.00,Wailuku-Kahului,20.89,-156.47
580754000000000000.00,Primary Urban Center,21.27,-157.80
577027000000000000.00,North Shore Kauai,22.22,-159.47
577044000000000000.00,North Kona,19.64,-155.99
577077000000000000.00,Lihue,21.96,-159.35
580845000000000000.00,North Kona,19.82,-155.99
579105000000000000.00,Primary Urban Center,21.29,-157.83
581229000000000000.00,Ewa,21.34,-158.11
577139000000000000.00,Kihei-Makena,20.71,-156.44
577139000000000000.00,Primary Urban Center,21.27,-157.82
581279000000000000.00,Primary Urban Center,21.27,-157.81
582565000000000000.00,Primary Urban Center,21.28,-157.82
581328000000000000.00,Lihue,22.01,-159.34
582569000000000000.00,South Kohala,19.95,-155.86
581335000000000000.00,North Kona,19.64,-155.97
581441000000000000.00,Lihue,22.01,-159.34
579112000000000000.00,Wailuku-Kahului,20.89,-156.47
581482000000000000.00,North Shore Kauai,22.22,-159.49
581493000000000000.00,North Kona,19.70,-155.98
582595000000000000.00,North Kona,19.67,-155.98
581930000000000000.00,Kapaa-Wailua,22.05,-159.33
581949000000000000.00,Kihei-Makena,20.75,-156.46
582634000000000000.00,Primary Urban Center,21.28,-157.84
582097000000000000.00,Primary Urban Center,21.28,-157.82
579116000000000000.00,Wailuku-Kahului,20.89,-156.47
582173000000000000.00,North Kona,19.63,-155.99
582173000000000000.00,Lahaina,20.96,-156.68
582548000000000000.00,Kihei-Makena,20.77,-156.46
582549000000000000.00,Lihue,21.96,-159.35
582664000000000000.00,Kihei-Makena,20.72,-156.45
582680000000000000.00,Lahaina,20.96,-156.69
582779000000000000.00,North Kona,19.62,-155.98
584812000000000000.00,Koloa-Poipu,21.88,-159.46
582826000000000000.00,North Kona,19.72,-155.98
582966000000000000.00,Primary Urban Center,21.28,-157.83
583105000000000000.00,Kihei-Makena,20.79,-156.47
584846000000000000.00,Primary Urban Center,21.28,-157.84
584846000000000000.00,North Kona,19.60,-155.96
584955000000000000.00,Primary Urban Center,21.29,-157.84
585012000000000000.00,North Kona,19.64,-155.99
585014000000000000.00,North Shore Kauai,22.22,-159.47
583191000000000000.00,North Kona,19.64,-155.99
583217000000000000.00,North Shore Kauai,22.22,-159.47
585046000000000000.00,South Hilo,19.70,-155.12
585068000000000000.00,Primary Urban Center,21.29,-157.84
585144000000000000.00,North Kona,19.72,-156.00
583264000000000000.00,Primary Urban Center,21.28,-157.82
583266000000000000.00,North Shore Kauai,22.22,-159.47
583320000000000000.00,Koolauloa,21.70,-158.00
583332000000000000.00,Puna,19.57,-154.95
583351000000000000.00,Lahaina,21.00,-156.66
583394000000000000.00,Lihue,22.01,-159.34
583428000000000000.00,North Kona,19.63,-155.99
583463000000000000.00,North Shore Oahu,21.68,-158.04
583650000000000000.00,Primary Urban Center,21.28,-157.82
583814000000000000.00,North Shore Kauai,22.23,-159.48
583883000000000000.00,North Shore Kauai,22.22,-159.48
583939000000000000.00,North Shore Kauai,22.22,-159.48
584000000000000000.00,Primary Urban Center,21.28,-157.82
585258000000000000.00,South Kohala,19.93,-155.79
585262000000000000.00,Kapaa-Wailua,22.06,-159.33
585262000000000000.00,Kapaa-Wailua,22.05,-159.33
585262000000000000.00,Kapaa-Wailua,22.06,-159.33
585374000000000000.00,North Shore Kauai,22.22,-159.48
585376000000000000.00,North Shore Kauai,22.22,-159.48
584027000000000000.00,Puna,19.40,-154.93
584028000000000000.00,Waianae,21.44,-158.19
584071000000000000.00,Kihei-Makena,20.71,-156.45
584092000000000000.00,North Kona,19.56,-155.96
584118000000000000.00,Puna,19.39,-154.93
584175000000000000.00,North Kona,19.62,-155.98
584193000000000000.00,Lahaina,20.92,-156.70
584211000000000000.00,Lahaina,20.94,-156.69
584211000000000000.00,Kihei-Makena,20.70,-156.44
584229000000000000.00,Kihei-Makena,20.71,-156.44
585419000000000000.00,Lahaina,20.95,-156.69
585431000000000000.00,Lahaina,20.96,-156.68
585647000000000000.00,Kihei-Makena,20.72,-156.44
584279000000000000.00,Lihue,21.96,-159.35
585677000000000000.00,Lihue,22.01,-159.34
585684000000000000.00,North Shore Kauai,22.22,-159.48
579218000000000000.00,Lahaina,20.95,-156.69
584287000000000000.00,North Shore Kauai,22.21,-159.48
584326000000000000.00,Primary Urban Center,21.28,-157.83
585840000000000000.00,Waianae,21.48,-158.20
587914000000000000.00,North Kona,19.63,-155.99
585872000000000000.00,North Kohala,20.24,-155.83
585884000000000000.00,North Kohala,20.24,-155.83
585898000000000000.00,North Kohala,20.24,-155.83
585960000000000000.00,North Kona,19.57,-155.97
584367000000000000.00,North Shore Kauai,22.21,-159.48
584434000000000000.00,North Shore Kauai,22.23,-159.48
584486000000000000.00,Primary Urban Center,21.29,-157.84
584506000000000000.00,Primary Urban Center,21.29,-157.84
584550000000000000.00,North Shore Kauai,22.22,-159.48
584623000000000000.00,North Shore Kauai,22.22,-159.48
587916000000000000.00,Puna,19.48,-155.10
584667000000000000.00,Molokai,21.08,-157.00
586167000000000000.00,North Kona,19.62,-155.98
586312000000000000.00,Primary Urban Center,21.29,-157.83
584760000000000000.00,Lahaina,20.97,-156.68
590659000000000000.00,Kihei-Makena,20.76,-156.46
586351000000000000.00,Primary Urban Center,21.28,-157.83
586383000000000000.00,North Kona,19.56,-155.96
586593000000000000.00,Primary Urban Center,21.29,-157.84
586931000000000000.00,Primary Urban Center,21.28,-157.83
586979000000000000.00,North Shore Kauai,22.22,-159.48
590721000000000000.00,Wailuku-Kahului,20.88,-156.46
588187000000000000.00,Lahaina,20.96,-156.68
590721000000000000.00,North Shore Kauai,22.22,-159.48
587032000000000000.00,North Shore Kauai,22.22,-159.50
588231000000000000.00,North Shore Kauai,22.23,-159.47
587038000000000000.00,North Shore Kauai,22.22,-159.48
588254000000000000.00,Puna,19.40,-154.95
590773000000000000.00,Kihei-Makena,20.71,-156.44
590806000000000000.00,Waianae,21.41,-158.17
587109000000000000.00,North Shore Kauai,22.22,-159.48
587112000000000000.00,North Kona,19.64,-155.97
588337000000000000.00,Lahaina,20.92,-156.69
591335000000000000.00,South Hilo,19.73,-155.03
587239000000000000.00,Lahaina,20.95,-156.69
587269000000000000.00,Primary Urban Center,21.29,-157.83
588366000000000000.00,North Shore Kauai,22.22,-159.48
588371000000000000.00,North Shore Kauai,22.22,-159.48
591439000000000000.00,Primary Urban Center,21.27,-157.82
588374000000000000.00,North Shore Kauai,22.22,-159.48
587322000000000000.00,Puna,19.56,-154.97
587521000000000000.00,North Shore Kauai,22.22,-159.47
588384000000000000.00,North Shore Kauai,22.22,-159.47
588386000000000000.00,North Shore Kauai,22.22,-159.47
588401000000000000.00,Kihei-Makena,20.70,-156.44
587653000000000000.00,Puna,19.50,-155.17
591482000000000000.00,Kihei-Makena,20.77,-156.45
588406000000000000.00,North Kona,19.59,-155.97
587767000000000000.00,Kihei-Makena,20.73,-156.45
587782000000000000.00,Lahaina,21.00,-156.66
587782000000000000.00,Lahaina,21.00,-156.66
591549000000000000.00,Primary Urban Center,21.28,-157.83
591957000000000000.00,Kau,19.13,-155.51
591980000000000000.00,North Shore Kauai,22.22,-159.48
591992000000000000.00,North Shore Kauai,22.22,-159.47
587782000000000000.00,Lahaina,21.00,-156.66
588508000000000000.00,Primary Urban Center,21.28,-157.82
587810000000000000.00,Lahaina,20.95,-156.69
592117000000000000.00,South Kona,19.50,-155.92
592233000000000000.00,Koolauloa,21.59,-157.89
587866000000000000.00,Puna,19.46,-154.93
588618000000000000.00,Lahaina,20.95,-156.69
587879000000000000.00,Kapaa-Wailua,22.05,-159.33
587880000000000000.00,North Shore Kauai,22.22,-159.48
587893000000000000.00,Kihei-Makena,20.76,-156.46
592280000000000000.00,North Shore Kauai,22.22,-159.56
592455000000000000.00,Primary Urban Center,21.28,-157.83
588659000000000000.00,Lahaina,20.97,-156.68
588709000000000000.00,Kihei-Makena,20.76,-156.46
588741000000000000.00,North Kona,19.64,-155.99
592702000000000000.00,North Shore Kauai,22.22,-159.47
593957000000000000.00,North Kohala,20.24,-155.83
594041000000000000.00,North Shore Kauai,22.22,-159.50
592756000000000000.00,North Kona,19.63,-155.99
588905000000000000.00,Primary Urban Center,21.28,-157.82
588949000000000000.00,Primary Urban Center,21.27,-157.82
592803000000000000.00,North Kona,19.64,-156.00
592811000000000000.00,Primary Urban Center,21.27,-157.82
589093000000000000.00,South Kohala,19.93,-155.86
592835000000000000.00,North Kona,19.57,-155.97
594104000000000000.00,Puna,19.45,-155.14
594150000000000000.00,Koloa-Poipu,21.87,-159.45
589103000000000000.00,North Shore Kauai,22.22,-159.47
594170000000000000.00,North Shore Kauai,22.22,-159.49
592866000000000000.00,North Kona,19.62,-155.98
589137000000000000.00,Koloa-Poipu,21.88,-159.46
592876000000000000.00,North Kona,19.56,-155.96
592943000000000000.00,Primary Urban Center,21.28,-157.83
589137000000000000.00,Koloa-Poipu,21.88,-159.46
594256000000000000.00,Puna,19.58,-154.99
592954000000000000.00,Puna,19.58,-154.99
594320000000000000.00,Kihei-Makena,20.73,-156.45
589187000000000000.00,Primary Urban Center,21.28,-157.82
589188000000000000.00,Primary Urban Center,21.28,-157.83
593013000000000000.00,Lahaina,20.87,-156.68
594410000000000000.00,Lahaina,20.87,-156.68
594430000000000000.00,Puna,19.52,-154.85
594431000000000000.00,Primary Urban Center,21.28,-157.84
589239000000000000.00,Primary Urban Center,21.28,-157.83
594493000000000000.00,North Shore Kauai,22.22,-159.47
593355000000000000.00,North Shore Kauai,22.22,-159.48
593370000000000000.00,North Shore Kauai,22.22,-159.48
593427000000000000.00,Primary Urban Center,21.30,-157.84
593428000000000000.00,Primary Urban Center,21.30,-157.84
594538000000000000.00,Koolauloa,21.61,-157.91
594900000000000000.00,North Kona,19.56,-155.96
594901000000000000.00,North Kona,19.63,-155.99
593445000000000000.00,Koloa-Poipu,21.87,-159.45
593467000000000000.00,Primary Urban Center,21.30,-157.84
589305000000000000.00,South Kohala,19.95,-155.86
594919000000000000.00,North Shore Kauai,22.22,-159.47
594933000000000000.00,Primary Urban Center,21.29,-157.84
593479000000000000.00,Primary Urban Center,21.30,-157.84
593505000000000000.00,Primary Urban Center,21.28,-157.82
589425000000000000.00,North Kohala,20.24,-155.83
594938000000000000.00,Kihei-Makena,20.72,-156.45
595024000000000000.00,North Kona,19.61,-155.98
595028000000000000.00,Puna,19.55,-155.00
593597000000000000.00,North Kona,19.57,-155.96
589496000000000000.00,Primary Urban Center,21.29,-157.83
589662000000000000.00,Kihei-Makena,20.79,-156.51
589662000000000000.00,Kihei-Makena,20.72,-156.44
589802000000000000.00,Lahaina,20.95,-156.69
593629000000000000.00,North Shore Kauai,22.22,-159.48
593635000000000000.00,North Shore Kauai,22.22,-159.47
595068000000000000.00,Primary Urban Center,21.29,-157.84
595073000000000000.00,Puna,19.56,-154.89
595077000000000000.00,North Shore Kauai,22.22,-159.47
595080000000000000.00,Wailuku-Kahului,20.89,-156.47
593646000000000000.00,Kihei-Makena,20.71,-156.45
593688000000000000.00,Hamakua,20.12,-155.57
589873000000000000.00,South Kohala,20.04,-155.63
593692000000000000.00,North Kona,19.64,-155.99
595564000000000000.00,Primary Urban Center,21.28,-157.84
589906000000000000.00,Koloa-Poipu,21.87,-159.45
595095000000000000.00,Puna,19.57,-154.96
595120000000000000.00,North Kona,19.62,-155.99
589936000000000000.00,Lahaina,20.95,-156.69
595153000000000000.00,Ewa,21.36,-158.05
595564000000000000.00,North Kona,19.58,-155.96
590019000000000000.00,North Kona,19.66,-155.96
590023000000000000.00,Paia-Haiku,20.93,-156.37
595218000000000000.00,Ewa,21.33,-158.12
595297000000000000.00,Primary Urban Center,21.29,-157.83
595338000000000000.00,Wailuku-Kahului,20.89,-156.46
595447000000000000.00,North Kona,19.64,-156.00
595565000000000000.00,Lahaina,20.96,-156.68
590083000000000000.00,Lahaina,20.88,-156.68
595565000000000000.00,East Honolulu,21.27,-157.70
590506000000000000.00,North Shore Kauai,22.22,-159.48
595604000000000000.00,Kihei-Makena,20.79,-156.46
590562000000000000.00,Koloa-Poipu,21.88,-159.46
595656000000000000.00,North Shore Kauai,22.22,-159.47
595542000000000000.00,North Kona,19.64,-155.99
595546000000000000.00,North Shore Kauai,22.22,-159.47
595664000000000000.00,Ewa,21.32,-158.03
590585000000000000.00,Primary Urban Center,21.29,-157.84
595694000000000000.00,North Shore Kauai,22.22,-159.47
595713000000000000.00,Koloa-Poipu,21.89,-159.46
590630000000000000.00,Primary Urban Center,21.29,-157.84
595745000000000000.00,North Kona,19.62,-155.99
590651000000000000.00,Lahaina,20.95,-156.69
595746000000000000.00,North Kona,19.59,-155.96
595746000000000000.00,North Kona,19.64,-155.99
595563000000000000.00,Kihei-Makena,20.70,-156.43
595563000000000000.00,North Kona,19.57,-155.97
595747000000000000.00,North Kona,19.69,-155.98
595748000000000000.00,South Kohala,19.95,-155.85
595749000000000000.00,Kihei-Makena,20.80,-156.50
595752000000000000.00,Waianae,21.48,-158.23
595752000000000000.00,South Kohala,19.92,-155.88
595753000000000000.00,Kihei-Makena,20.71,-156.44
595563000000000000.00,Koolauloa,21.61,-157.91
595563000000000000.00,Kihei-Makena,20.80,-156.51
595563000000000000.00,North Kona,19.57,-155.97
595756000000000000.00,North Kona,19.61,-155.97
597082000000000000.00,North Shore Kauai,22.22,-159.48
597102000000000000.00,Puna,19.59,-154.94
595758000000000000.00,South Kohala,19.95,-155.86
595761000000000000.00,Koolauloa,21.70,-158.00
597139000000000000.00,North Kona,19.64,-155.99
595563000000000000.00,North Kona,19.64,-155.99
597160000000000000.00,North Kona,19.61,-155.96
597182000000000000.00,North Shore Kauai,22.22,-159.47
595774000000000000.00,Puna,19.41,-154.93
595563000000000000.00,Kihei-Makena,20.71,-156.44
595563000000000000.00,South Kohala,20.02,-155.68
595563000000000000.00,South Kohala,19.92,-155.88
595842000000000000.00,Primary Urban Center,21.28,-157.83
595847000000000000.00,Kihei-Makena,20.71,-156.44
597230000000000000.00,Lahaina,20.97,-156.68
597248000000000000.00,Primary Urban Center,21.30,-157.83
595873000000000000.00,Primary Urban Center,21.28,-157.83
595900000000000000.00,Primary Urban Center,21.28,-157.82
597259000000000000.00,Primary Urban Center,21.28,-157.83
595970000000000000.00,Wailuku-Kahului,20.88,-156.46
597262000000000000.00,Primary Urban Center,21.28,-157.82
595563000000000000.00,Kihei-Makena,20.76,-156.46
595998000000000000.00,North Kona,19.62,-155.98
596061000000000000.00,Lahaina,20.97,-156.68
596145000000000000.00,East Honolulu,21.29,-157.71
597718000000000000.00,Lahaina,20.95,-156.69
596147000000000000.00,Puna,19.50,-154.92
596153000000000000.00,North Kona,19.62,-155.99
597768000000000000.00,South Kohala,19.92,-155.88
599413000000000000.00,North Shore Kauai,22.22,-159.48
599442000000000000.00,Koloa-Poipu,21.88,-159.46
597843000000000000.00,Lahaina,20.92,-156.70
596313000000000000.00,South Kohala,19.92,-155.88
596363000000000000.00,North Shore Kauai,22.22,-159.47
596367000000000000.00,Primary Urban Center,21.29,-157.83
599465000000000000.00,Primary Urban Center,21.29,-157.84
597937000000000000.00,Puna,19.46,-154.92
599468000000000000.00,Lahaina,21.00,-156.66
599468000000000000.00,South Hilo,19.73,-155.09
599469000000000000.00,South Hilo,19.73,-155.09
599512000000000000.00,South Hilo,19.73,-155.09
599557000000000000.00,Primary Urban Center,21.29,-157.83
599558000000000000.00,Kapaa-Wailua,22.06,-159.33
599575000000000000.00,South Hilo,19.72,-155.09
599789000000000000.00,Ewa,21.34,-158.11
596720000000000000.00,North Shore Kauai,22.22,-159.48
596754000000000000.00,Primary Urban Center,21.28,-157.80
596952000000000000.00,North Shore Kauai,22.22,-159.47
602242000000000000.00,North Kona,19.73,-155.99
602268000000000000.00,North Hilo,19.94,-155.17
602303000000000000.00,North Shore Kauai,22.22,-159.47
602340000000000000.00,North Kona,19.62,-155.98
602442000000000000.00,Puna,19.50,-155.17
602456000000000000.00,South Hilo,19.71,-155.09
602479000000000000.00,Wailuku-Kahului,20.88,-156.46
598473000000000000.00,Lahaina,20.92,-156.69
602529000000000000.00,Wailuku-Kahului,20.89,-156.50
602769000000000000.00,North Shore Kauai,22.22,-159.48
602786000000000000.00,North Kona,19.64,-155.99
598506000000000000.00,Lahaina,20.92,-156.70
598513000000000000.00,Primary Urban Center,21.28,-157.84
602823000000000000.00,Puna,19.56,-154.98
602877000000000000.00,Primary Urban Center,21.28,-157.83
602948000000000000.00,Lahaina,20.99,-156.67
599879000000000000.00,Waianae,21.39,-158.15
598513000000000000.00,Wailuku-Kahului,20.88,-156.50
603043000000000000.00,Primary Urban Center,21.27,-157.82
603080000000000000.00,Lihue,21.96,-159.35
603086000000000000.00,Kihei-Makena,20.71,-156.44
603211000000000000.00,Primary Urban Center,21.29,-157.84
598644000000000000.00,Lahaina,20.92,-156.69
600066000000000000.00,South Hilo,19.73,-155.09
600117000000000000.00,North Kona,19.58,-155.97
598653000000000000.00,Lahaina,20.93,-156.68
600122000000000000.00,Primary Urban Center,21.29,-157.84
598676000000000000.00,South Kohala,19.95,-155.86
600139000000000000.00,Primary Urban Center,21.27,-157.82
603541000000000000.00,Lahaina,20.87,-156.67
603639000000000000.00,Primary Urban Center,21.28,-157.84
600368000000000000.00,Primary Urban Center,21.28,-157.82
598699000000000000.00,Primary Urban Center,21.28,-157.82
598699000000000000.00,Primary Urban Center,21.27,-157.82
600563000000000000.00,North Kona,19.57,-155.96
603648000000000000.00,North Shore Kauai,22.22,-159.48
603651000000000000.00,Primary Urban Center,21.28,-157.84
603652000000000000.00,South Kohala,19.93,-155.79
598705000000000000.00,North Shore Kauai,22.22,-159.48
603665000000000000.00,North Shore Kauai,22.22,-159.48
603669000000000000.00,Hamakua,20.07,-155.46
603673000000000000.00,Kihei-Makena,20.80,-156.51
598767000000000000.00,Lahaina,20.94,-156.69
598805000000000000.00,North Kona,19.70,-155.98
598846000000000000.00,North Shore Kauai,22.22,-159.47
598861000000000000.00,Lahaina,20.97,-156.68
603735000000000000.00,North Shore Oahu,21.68,-158.03
603754000000000000.00,Primary Urban Center,21.38,-157.92
600566000000000000.00,Lahaina,21.00,-156.66
598911000000000000.00,North Shore Oahu,21.58,-158.11
603787000000000000.00,Primary Urban Center,21.28,-157.82
599133000000000000.00,Puna,19.59,-155.09
603907000000000000.00,Kihei-Makena,20.71,-156.44
603955000000000000.00,Waianae,21.39,-158.15
603992000000000000.00,Kihei-Makena,20.71,-156.44
599182000000000000.00,Lahaina,20.95,-156.69
599189000000000000.00,North Shore Oahu,21.58,-158.11
599228000000000000.00,Lahaina,20.95,-156.69
599238000000000000.00,Primary Urban Center,21.28,-157.82
604280000000000000.00,Primary Urban Center,21.28,-157.83
604312000000000000.00,Ewa,21.33,-158.12
604317000000000000.00,Primary Urban Center,21.28,-157.83
599248000000000000.00,South Hilo,19.73,-155.09
604335000000000000.00,Puna,19.45,-155.14
604441000000000000.00,South Hilo,19.87,-155.12
604454000000000000.00,Primary Urban Center,21.28,-157.84
604464000000000000.00,Kihei-Makena,20.76,-156.46
604479000000000000.00,Puna,19.54,-155.00
600645000000000000.00,North Kona,19.61,-155.98
599282000000000000.00,Kihei-Makena,20.71,-156.44
599283000000000000.00,Primary Urban Center,21.28,-157.84
604487000000000000.00,Primary Urban Center,21.29,-157.83
599304000000000000.00,North Shore Kauai,22.22,-159.48
604549000000000000.00,Makawao-Pukalani-Kula,20.84,-156.34
608125000000000000.00,North Shore Kauai,22.22,-159.47
608128000000000000.00,North Shore Kauai,22.22,-159.47
600712000000000000.00,Lahaina,20.96,-156.68
604631000000000000.00,Kau,19.06,-155.58
604645000000000000.00,Primary Urban Center,21.29,-157.83
604748000000000000.00,Primary Urban Center,21.28,-157.83
605015000000000000.00,Kihei-Makena,20.76,-156.46
608193000000000000.00,North Kona,19.62,-155.96
605069000000000000.00,Primary Urban Center,21.29,-157.84
605069000000000000.00,Lahaina,20.96,-156.69
605075000000000000.00,Primary Urban Center,21.29,-157.84
608195000000000000.00,Koloa-Poipu,21.87,-159.45
608202000000000000.00,Primary Urban Center,21.29,-157.83
600886000000000000.00,Kihei-Makena,20.72,-156.45
605420000000000000.00,Primary Urban Center,21.28,-157.80
600906000000000000.00,North Kona,19.61,-155.96
608253000000000000.00,Primary Urban Center,21.28,-157.83
605879000000000000.00,Waianae,21.44,-158.19
605895000000000000.00,South Kohala,19.95,-155.78
600910000000000000.00,Kapaa-Wailua,22.08,-159.32
601398000000000000.00,Kihei-Makena,20.76,-156.46
605917000000000000.00,North Kona,19.58,-155.97
605959000000000000.00,South Kohala,19.93,-155.79
606023000000000000.00,North Kona,19.57,-155.97
606049000000000000.00,Primary Urban Center,21.28,-157.83
608579000000000000.00,North Shore Kauai,22.22,-159.48
608587000000000000.00,Kihei-Makena,20.71,-156.45
606571000000000000.00,Lahaina,20.92,-156.70
608622000000000000.00,South Kohala,19.95,-155.85
607241000000000000.00,North Kona,19.59,-155.97
607267000000000000.00,Ewa,21.34,-158.12
607350000000000000.00,Primary Urban Center,21.29,-157.84
607434000000000000.00,Primary Urban Center,21.29,-157.83
601480000000000000.00,Wailuku-Kahului,20.88,-156.46
608683000000000000.00,Kihei-Makena,20.71,-156.44
607490000000000000.00,Lahaina,20.96,-156.68
607505000000000000.00,Kihei-Makena,20.72,-156.45
608687000000000000.00,Kihei-Makena,20.71,-156.45
607594000000000000.00,Kau,19.06,-155.58
607843000000000000.00,North Kona,19.62,-155.96
608732000000000000.00,Lahaina,20.97,-156.68
601655000000000000.00,North Kona,19.72,-155.98
601746000000000000.00,Puna,19.51,-155.15
607844000000000000.00,North Kona,19.63,-155.96
607881000000000000.00,Kihei-Makena,20.71,-156.44
608795000000000000.00,Primary Urban Center,21.29,-157.83
602131000000000000.00,South Hilo,19.83,-155.10
608813000000000000.00,Primary Urban Center,21.29,-157.83
607953000000000000.00,Primary Urban Center,21.28,-157.83
608880000000000000.00,Paia-Haiku,20.93,-156.37
608940000000000000.00,North Kona,19.61,-155.98
607963000000000000.00,Primary Urban Center,21.27,-157.82
607976000000000000.00,North Shore Kauai,22.22,-159.48
610244000000000000.00,Ewa,21.33,-158.12
610336000000000000.00,Kapaa-Wailua,22.06,-159.33
608011000000000000.00,Lahaina,21.00,-156.66
608986000000000000.00,Koolaupoko,21.42,-157.80
608092000000000000.00,Primary Urban Center,21.28,-157.83
608109000000000000.00,Primary Urban Center,21.29,-157.84
608994000000000000.00,Puna,19.55,-154.98
610372000000000000.00,North Kona,19.64,-155.99
610458000000000000.00,South Hilo,19.87,-155.11
608118000000000000.00,North Shore Kauai,22.22,-159.47
609033000000000000.00,Kihei-Makena,20.79,-156.51
610986000000000000.00,Primary Urban Center,21.28,-157.82
610988000000000000.00,North Kohala,20.22,-155.83
609129000000000000.00,Primary Urban Center,21.28,-157.83
609208000000000000.00,North Kona,19.64,-155.99
610998000000000000.00,North Shore Kauai,22.22,-159.47
609396000000000000.00,North Kona,19.60,-155.96
611076000000000000.00,Ewa,21.31,-158.02
613834000000000000.00,Primary Urban Center,21.28,-157.83
613855000000000000.00,Lahaina,20.96,-156.68
609644000000000000.00,North Kona,19.64,-156.00
613985000000000000.00,North Kona,19.61,-155.96
614075000000000000.00,Puna,19.58,-154.98
611120000000000000.00,North Kona,19.61,-155.98
614206000000000000.00,Puna,19.54,-155.02
611541000000000000.00,Kihei-Makena,20.68,-156.44
614479000000000000.00,North Kona,19.62,-155.98
614520000000000000.00,Koloa-Poipu,21.88,-159.48
614599000000000000.00,Koolauloa,21.61,-157.91
609783000000000000.00,Primary Urban Center,21.29,-157.83
610072000000000000.00,North Hilo,19.93,-155.17
611625000000000000.00,South Kohala,19.92,-155.88
