id,date
3597392,2013-02-20
9159289,2013-12-10
10078049,2014-01-29
630174302,2020-06-17
662805726,2020-09-11
667972664,2020-09-26
700587983,2020-10-15
701115264,2020-10-17
704801990,2020-10-29
711078619,2020-11-24
713705415,2020-12-06
714364703,2020-12-09
722121055,2021-01-05
722944292,2021-01-09
725598592,2021-01-20
727612587,2021-01-30
734029625,2021-02-24
736691629,2021-03-06
743756225,2021-03-30
748647722,2021-04-14
769177890,2021-06-12
704392505,2020-10-27
3094215,2012-12-15
3099940,2012-12-16
707787663,2020-11-09
757479262,2021-05-12
704566409,2020-10-28
3719046,2013-03-07
631969345,2020-06-25
720328973,2021-01-01
731898162,2021-02-16
708916471,2020-11-15
709705108,2020-11-18
724786320,2021-01-17
54967167,2015-11-26
60380511,2016-01-23
762760148,2021-05-26
623067236,2020-04-25
714849891,2020-12-12
65483350,2016-03-14
700137147,2020-10-13
714503429,2020-12-10
722519950,2021-01-07
724320258,2021-01-15
725938457,2021-01-22
736425460,2021-03-05
738264057,2021-03-12
740521143,2021-03-20
765295944,2021-06-01
547647455165232535,2022-01-25
620621594,2020-03-23
621217989,2020-03-29
622267290,2020-04-12
626098213,2020-05-25
706110456,2020-11-02
707085427,2020-11-07
717814574,2020-12-24
718621820,2020-12-27
719055387,2020-12-28
719614353,2020-12-30
723827904,2021-01-12
724536296,2021-01-16
726114595,2021-01-23
727276857,2021-01-28
732836378,2021-02-20
737475827,2021-03-08
738481593,2021-03-13
740218518,2021-03-19
742609717,2021-03-27
744279603,2021-04-01
744884239,2021-04-03
746563235,2021-04-07
749357001,2021-04-17
752786378,2021-04-28
755731250,2021-05-07
756028971,2021-05-08
759804226,2021-05-18
760258181,2021-05-20
768503578,2021-06-10
525212265217387388,2021-12-25
730474606,2021-02-12
624393243,2020-05-10
715701741,2020-12-15
59753007,2016-01-15
67316447,2016-03-28
726759719,2021-01-25
620411047,2020-03-22
622896777,2020-04-22
623231816,2020-04-27
623754401,2020-05-03
624080169,2020-05-06
624206876,2020-05-08
626306016,2020-05-26
626504230,2020-05-28
700333876,2020-10-14
709348961,2020-11-16
710199410,2020-11-21
718051596,2020-12-25
9195210,2013-12-12
753573979,2021-05-01
3374539,2013-01-19
624650714,2020-05-13
624009669,2020-05-05
624512340,2020-05-11
625714548,2020-05-23
763634741,2021-05-29
664572432,2020-09-15
627438678,2020-06-02
41302935,2015-08-06
620209255,2020-03-21
621960762,2020-04-07
622949766,2020-04-23
730714767,2021-02-13
734724687,2021-02-27
57379086,2015-12-25
622795344,2020-04-20
729826275,2021-02-08
625310514,2020-05-19
708435330,2020-11-13
712952937,2020-12-02
738051952,2021-03-11
739347383,2021-03-15
742066904,2021-03-25
705344627,2020-10-31
542588992567523570,2022-01-18
622506298,2020-04-16
621590737,2020-04-02
627644138,2020-06-04
58749586,2016-01-04
741697432,2021-03-23
741880797,2021-03-24
742287142,2021-03-26
748205828,2021-04-12
713077800,2020-12-03
750521319,2021-04-20
711588016,2020-11-27
732350287,2021-02-18
713411735,2020-12-05
726987503,2021-01-26
736028978,2021-03-03
672032869,2020-10-07
725156703,2021-01-18
754988491,2021-05-04
706549997,2020-11-04
727125709,2021-01-27
624137554,2020-05-07
66308553,2016-03-21
622627678,2020-04-18
714026819,2020-12-07
622010833,2020-04-08
748443255,2021-04-13
739799440,2021-03-17
622454117,2020-04-15
621523842,2020-04-01
55338259,2015-11-30
621325492,2020-03-30
710884983,2020-11-23
711414022,2020-11-26
723618413,2021-01-11
622407807,2020-04-14
622556801,2020-04-17
623911562,2020-05-04
735898894,2021-03-02
727441171,2021-01-29
737707044,2021-03-09
623004577,2020-04-24
622185137,2020-04-11
737864711,2021-03-10
732139395,2021-02-17
728542354,2021-02-02
621821047,2020-04-05
625479007,2020-05-21
709858929,2020-11-19
623339501,2020-04-29
740010098,2021-03-18
620919604,2020-03-26
730311631,2021-02-11
622117584,2020-04-10
622343329,2020-04-13
622849930,2020-04-21
621723774,2020-04-04
725760800,2021-01-21
623290833,2020-04-28
